applicant,bla_nda_number,is_biologic,proprietary_name,proper_name,approval_type,ref_id,ref_proper_name,ref_proprietary_name,supplement_no,license_no,exclusivity_date,is_deleted,created_at,updated_at
pharmacia and upjohn co,62363,False,cleocin t,clindamycin phosphate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
pharmaderm div altana inc,62446,False,erythromycin,erythromycin,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
taro pharmaceuticals usa inc,62364,False,nystatin and triamcinolone acetonide,nystatin; triamcinolone acetonide,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
fresenius kabi usa llc,62365,False,chloramphenicol sodium succinate,chloramphenicol sodium succinate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
fresenius kabi usa llc,62366,False,gentamicin sulfate,gentamicin sulfate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
cosette pharmaceuticals inc,62367,False,mykacet,nystatin; triamcinolone acetonide,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
bayer pharmaceuticals corp,62372,False,mezlin,mezlocillin sodium monohydrate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
baxter healthcare corp,62373,False,gentamicin sulfate in sodium chloride 0.9% in plastic container,gentamicin sulfate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
bristol laboratories inc div bristol myers co,62376,False,ultracef,cefadroxil/cefadroxil hemihydrate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
bristol laboratories inc div bristol myers co,62378,False,ultracef,cefadroxil/cefadroxil hemihydrate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
pharmafair inc,62381,False,neomycin & polymyxin b sulfates & bacitracin zinc & hydrocortisone,bacitracin zinc; hydrocortisone; neomycin sulfate; polymyxin b sulfate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
pharmafair inc,62383,False,neomycin sulfate and polymyxin b sulfate gramicidin,gramicidin; neomycin sulfate; polymyxin b sulfate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
pharmafair inc,62386,False,bacitracin zinc-neomycin sulfate-polymyxin b sulfate,bacitracin zinc; neomycin sulfate; polymyxin b sulfate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
alpharma us pharmaceuticals division,62387,False,mykinac,nystatin,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
bayer pharmaceuticals corp,62388,False,azlin,azlocillin sodium,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
pharmafair inc,62389,False,"zinc bacitracin,neomycin sulfate,polymyxin b sulfate & hydrocortisone",bacitracin zinc; hydrocortisone; neomycin sulfate; polymyxin b sulfate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
apothecon inc div bristol myers squibb,62390,False,ultracef,cefadroxil/cefadroxil hemihydrate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
mutual pharmaceutical co inc,62391,False,doxycycline hyclate,doxycycline hyclate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
watson laboratories inc,62392,False,doxycycline hyclate,doxycycline hyclate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
pharmafair inc,62394,False,neomycin sulfate-polymyxin b sulfate-hydrocortisone,hydrocortisone; neomycin sulfate; polymyxin b sulfate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
hikma international pharmaceuticals llc,62396,False,doxycycline hyclate,doxycycline hyclate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
pharmafair inc,62399,False,oticair,hydrocortisone; neomycin sulfate; polymyxin b sulfate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
watson laboratories inc,62402,False,nystatin,nystatin,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
taro pharmaceuticals usa inc,62405,False,a/t/s,erythromycin,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
elkins sinn div ah robins co inc,62406,False,chloramphenicol,chloramphenicol sodium succinate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
bristol laboratories inc div bristol myers co,62408,False,ultracef,cefadroxil/cefadroxil hemihydrate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
alpharma us pharmaceuticals division,62409,False,erythromycin estolate,erythromycin estolate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
pharmafair inc,62411,False,dexasporin,dexamethasone; neomycin sulfate; polymyxin b sulfate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
abbott laboratories pharmaceutical products div,62413,False,gentamicin sulfate,gentamicin sulfate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
hospira inc,62414,False,gentamicin sulfate in sodium chloride 0.9% in plastic container,gentamicin sulfate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
bayer pharmaceuticals corp,62417,False,azlin,azlocillin sodium,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
mutual pharmaceutical co inc,62418,False,doxycycline hyclate,doxycycline hyclate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
hospira inc,62420,False,gentamicin sulfate,gentamicin sulfate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
actavis laboratories fl inc,62421,False,doxycycline hyclate,doxycycline hyclate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
baxter healthcare corp,62422,False,cephalothin sodium w/ dextrose in plastic container,cephalothin sodium,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
sandoz inc,62423,False,neomycin and polymyxin b sulfates and hydrocortisone,hydrocortisone; neomycin sulfate; polymyxin b sulfate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
international medication systems ltd,62426,False,cephalothin,cephalothin sodium,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
taro pharmaceuticals usa inc,62427,False,gentamicin sulfate,gentamicin sulfate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
pharmafair inc,62428,False,dexasporin,dexamethasone; neomycin sulfate; polymyxin b sulfate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
pharmafair inc,62430,False,ocumycin,bacitracin zinc; polymyxin b sulfate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
mylan pharmaceuticals inc,62432,False,doxycycline hyclate,doxycycline hyclate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
par pharmaceutical inc,62434,False,doxycycline hyclate,doxycycline hyclate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
glaxosmithkline,62435,False,seffin,cephalothin sodium,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
westwood squibb pharmaceuticals inc,62436,False,t-stat,erythromycin,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
pharmafair inc,62437,False,chlorofair,chloramphenicol,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
wyeth ayerst laboratories,62438,False,grisactin ultra,"griseofulvin, ultramicrocrystalline",generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
pharmafair inc,62439,False,chlorofair,chloramphenicol,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
pharmafair inc,62440,False,gentafair,gentamicin sulfate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
par pharmaceutical inc,62442,False,doxycycline hyclate,doxycycline hyclate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
pharmafair inc,62443,False,gentafair,gentamicin sulfate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
padagis us llc,62447,False,erythromycin,erythromycin,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
hikma pharmaceuticals usa inc,62450,False,doxycycline,doxycycline hyclate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
allergan,62452,False,genoptic,gentamicin sulfate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
pharmafair inc,62453,False,bacitracin,bacitracin,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
paddock laboratories llc,62455,False,polymyxin b sulfate,polymyxin b sulfate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
paddock laboratories llc,62456,False,bacitracin,bacitracin,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
taro pharmaceuticals usa inc,62457,False,nystatin,nystatin,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
pharmafair inc,62458,False,gentafair,gentamicin sulfate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
e fougera div altana inc,62459,False,nystatin,nystatin,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
pharmaderm div altana inc,62460,False,nystatin,nystatin,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
heather drug co inc,62462,False,doxycycline hyclate,doxycycline hyclate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
heather drug co inc,62463,False,doxycycline hyclate,doxycycline hyclate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
bristol laboratories inc div bristol myers co,62464,False,cephalothin sodium,cephalothin sodium,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
international medication systems ltd,62466,False,kanamycin sulfate,kanamycin sulfate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
syosset laboratories inc,62467,False,e-solve 2,erythromycin,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
fougera pharmaceuticals inc,62468,False,c-solve-2,erythromycin,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
superpharm corp,62469,False,doxycycline hyclate,doxycycline hyclate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
alpharma us pharmaceuticals division,62471,False,gentamicin sulfate,gentamicin sulfate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
padagis us llc,62472,False,nystatin,nystatin,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
heritage pharmaceuticals inc dba avet pharmaceuticals inc,62474,False,nystatin,nystatin,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
fresenius kabi usa llc,62475,False,doxy 100,doxycycline hyclate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
steriscience pte ltd,62476,False,vancocin hydrochloride,vancomycin hydrochloride,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
taro pharmaceuticals usa inc,62477,False,gentamicin sulfate,gentamicin sulfate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
ranbaxy pharmaceuticals inc,62479,False,doxycycline hyclate,doxycycline hyclate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
novartis pharmaceuticals corp,62480,False,gentacidin,gentamicin sulfate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
pharmafair inc,62481,False,erythromycin,erythromycin,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
valeant pharmaceuticals luxembourg sarl,62483,False,grifulvin v,"griseofulvin, microsize",generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
pharmafair inc,62485,False,erythromycin,erythromycin,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
sandoz inc,62488,False,neomycin and polymyxin b sulfates and hydrocortisone,hydrocortisone; neomycin sulfate; polymyxin b sulfate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
barlan pharmacal co inc,62489,False,barstatin 100,nystatin,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
pharmafair inc,62493,False,gentafair,gentamicin sulfate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
superpharm corp,62494,False,doxycycline hyclate,doxycycline hyclate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
alpharma us pharmaceuticals division,62496,False,gentamicin sulfate,gentamicin sulfate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
teva pharmaceuticals usa inc,62497,False,doxy-lemmon,doxycycline hyclate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
combe inc,62499,False,lanabiotic,bacitracin zinc; lidocaine; neomycin sulfate; polymyxin b sulfate,generic,,,,,,,False,2023-03-20 03:08:18.599626+00,2023-03-20 03:08:18.599626+00
chartwell scheduled llc,62500,False,doxycycline hyclate,doxycycline hyclate,generic,,,,,,,False,2023-03-20 03:08:20.405255+00,2023-03-20 03:08:20.405255+00
novartis pharmaceuticals corp,62501,False,gentacidin,gentamicin sulfate,generic,,,,,,,False,2023-03-20 03:08:20.405255+00,2023-03-20 03:08:20.405255+00
teva pharmaceuticals usa inc,62502,False,nystatin,nystatin,generic,,,,,,,False,2023-03-20 03:08:20.405255+00,2023-03-20 03:08:20.405255+00
abraxis pharmaceutical products,62504,False,kanamycin sulfate,kanamycin sulfate,generic,,,,,,,False,2023-03-20 03:08:20.405255+00,2023-03-20 03:08:20.405255+00
chartwell scheduled llc,62505,False,doxycycline hyclate,doxycycline hyclate,generic,,,,,,,False,2023-03-20 03:08:20.405255+00,2023-03-20 03:08:20.405255+00
teva pharmaceuticals usa inc,62506,False,nystatin,nystatin,generic,,,,,,,False,2023-03-20 03:08:20.405255+00,2023-03-20 03:08:20.405255+00
solopak laboratories inc,62507,False,gentamicin sulfate,gentamicin sulfate,generic,,,,,,,False,2023-03-20 03:08:20.405255+00,2023-03-20 03:08:20.405255+00
merz pharmaceuticals llc,62508,False,erymax,erythromycin,generic,,,,,,,False,2023-03-20 03:08:20.405255+00,2023-03-20 03:08:20.405255+00
quantum pharmics ltd,62509,False,nystatin,nystatin,generic,,,,,,,False,2023-03-20 03:08:20.405255+00,2023-03-20 03:08:20.405255+00
hoffmann la roche inc,62510,False,rocephin,ceftriaxone sodium,generic,,,,,,,False,2023-03-20 03:08:20.405255+00,2023-03-20 03:08:20.405255+00
wockhardt bio ag,62512,False,nystatin,nystatin,generic,,,,,,,False,2023-03-20 03:08:20.405255+00,2023-03-20 03:08:20.405255+00
fougera pharmaceuticals inc,62517,False,nystatin,nystatin,generic,,,,,,,False,2023-03-20 03:08:20.405255+00,2023-03-20 03:08:20.405255+00
pharmaderm div altana inc,62518,False,nystatin,nystatin,generic,,,,,,,False,2023-03-20 03:08:20.405255+00,2023-03-20 03:08:20.405255+00
savage laboratories inc div altana inc,62519,False,nystex,nystatin,generic,,,,,,,False,2023-03-20 03:08:20.405255+00,2023-03-20 03:08:20.405255+00
watson laboratories inc,62520,False,kanamycin sulfate,kanamycin sulfate,generic,,,,,,,False,2023-03-20 03:08:20.405255+00,2023-03-20 03:08:20.405255+00
actavis laboratories fl inc,62521,False,otocort,hydrocortisone; neomycin sulfate; polymyxin b sulfate,generic,,,,,,,False,2023-03-20 03:08:20.405255+00,2023-03-20 03:08:20.405255+00
dow pharmaceutical sciences,62522,False,sansac,erythromycin,generic,,,,,,,False,2023-03-20 03:08:20.405255+00,2023-03-20 03:08:20.405255+00
alcon pharmaceuticals ltd,62523,False,gentamicin sulfate,gentamicin sulfate,generic,,,,,,,False,2023-03-20 03:08:20.405255+00,2023-03-20 03:08:20.405255+00
chartwell rx sciences llc,62524,False,nystatin,nystatin,generic,,,,,,,False,2023-03-20 03:08:20.405255+00,2023-03-20 03:08:20.405255+00
quantum pharmics ltd,62525,False,nystatin,nystatin,generic,,,,,,,False,2023-03-20 03:08:20.405255+00,2023-03-20 03:08:20.405255+00
sandoz inc,62527,False,nafcillin sodium,nafcillin sodium,generic,,,,,,,False,2023-03-20 03:08:20.405255+00,2023-03-20 03:08:20.405255+00
laboratorios atral sarl,62528,False,amoxicillin,amoxicillin,generic,,,,,,,False,2023-03-20 03:08:20.405255+00,2023-03-20 03:08:20.405255+00
pharmaderm div altana inc,62530,False,gentamicin sulfate,gentamicin sulfate,generic,,,,,,,False,2023-03-20 03:08:20.405255+00,2023-03-20 03:08:20.405255+00
fougera pharmaceuticals inc,62531,False,gentamicin sulfate,gentamicin sulfate,generic,,,,,,,False,2023-03-20 03:08:20.405255+00,2023-03-20 03:08:20.405255+00
fougera pharmaceuticals inc,62533,False,gentamicin sulfate,gentamicin sulfate,generic,,,,,,,False,2023-03-20 03:08:20.405255+00,2023-03-20 03:08:20.405255+00
pharmaderm div altana inc,62534,False,gentamicin sulfate,gentamicin sulfate,generic,,,,,,,False,2023-03-20 03:08:20.405255+00,2023-03-20 03:08:20.405255+00
sandoz inc,62535,False,tobrex,tobramycin,generic,,,,,,,False,2023-03-20 03:08:20.405255+00,2023-03-20 03:08:20.405255+00
strides pharma global pte ltd,62538,False,doxycycline hyclate,doxycycline hyclate,generic,,,,,,,False,2023-03-20 03:08:20.405255+00,2023-03-20 03:08:20.405255+00
pharmafair inc,62539,False,neomycin sulfate-dexamethasone sodium phosphate,dexamethasone sodium phosphate; neomycin sulfate,generic,,,,,,,False,2023-03-20 03:08:20.405255+00,2023-03-20 03:08:20.405255+00
superpharm corp,62540,False,tetracycline hydrochloride,tetracycline hydrochloride,generic,,,,,,,False,2023-03-20 03:08:20.405255+00,2023-03-20 03:08:20.405255+00
pharmafair inc,62541,False,nystatin,nystatin,generic,,,,,,,False,2023-03-20 03:08:20.405255+00,2023-03-20 03:08:20.405255+00
novartis pharmaceuticals corp,62544,False,dexacidin,dexamethasone; neomycin sulfate; polymyxin b sulfate,generic,,,,,,,False,2023-03-20 03:08:20.405255+00,2023-03-20 03:08:20.405255+00
parke davis div warner lambert co,62546,False,eryc,erythromycin,generic,,,,,,,False,2023-03-20 03:08:20.405255+00,2023-03-20 03:08:20.405255+00
abbott laboratories pharmaceutical products div,62547,False,cephalothin sodium,cephalothin sodium,generic,,,,,,,False,2023-03-20 03:08:20.405255+00,2023-03-20 03:08:20.405255+00
